,date,tweet,username,tweet_clean
87,2022-03-20 23:45:28,"Sebelum Beraksi di MotoGP Mandalika dan Jadi Viral, Seperti Ini Rekam Jejak Pawang Hujan, Rara Wulandari  https://t.co/yBGYGyA1GX",BalkonJakarta,belum aksi motogp mandalika jadi viral seperti rekam jejak pawang hujan rara wulandari
88,2022-03-20 23:45:00,Penonton MotoGP Mandalika 2022 telantar akibat tidak ada bus yang menjemput  https://t.co/5t2aI3akTq,OfficialiNewsTV,tonton motogp mandalika telantar akibat tidak yang jemput
89,2022-03-20 23:45:00,Penonton MotoGP Mandalika 2022 telantar akibat tidak ada bus yang menjemput  https://t.co/tKsM6Y7urI,inewsdotid,tonton motogp mandalika telantar akibat tidak yang jemput
90,2022-03-20 23:44:53,"Miguel Oliveira, Juara MotoGP 2022 Mandalika, Ternyata Dokter Gigi dan Masih Kuliah S2 Lho! -  https://t.co/n1Bq6qGoVd .....",kalderanews,miguel oliveira juara motogp mandalika nyata dokter gigi masih kuliah
91,2022-03-20 23:44:48,"@lucywiryono Keren sih semoga taun taun ke depannya mandalika tetep dipake buat kalender moto gp, dan semoga bisa ntn langsung di sirkuit tahun depan 😁",piki_ajah,keren moga taun taun depan mandalika tetep dipake buat kalender moto moga bisa langsung sirkuit tahun depan
92,2022-03-20 23:44:46,"@SisiwittFrida Terserah, yg jelas motogp Mandalika sukses digelar. Mau pada ngmg apa aja bodo amat. Yg mau percaya pawang monggo gak juga silahkan. Liatnya sebagai hiburan, jgn politik/SARA terus. Otak lu jadi butek!!",aayudi8,serah jelas motogp mandalika sukses gelar pada ngmg bodo amat percaya pawang monggo juga silah liat bagai hibur politik sara terus otak jadi butek
93,2022-03-20 23:44:17,Pagi pagi ada yang bikin rise and shine ada yang bikin badmood   Yang bikin semangat  -Lomba MotoGP di Mandalika Indonesia bisa dibilang sukses - Scuderia Ferrari 1-2 di GP Bahrain  Yang bikin males - Madrid di bantai  - Lee Si-woo sama Jin hakyung putus 😤😤😤😤,minatagram37,pagi pagi yang bikin rise shine yang bikin badmood yang bikin semangat lomba motogp mandalika indonesia bisa bilang sukses scuderia ferrari bahrain yang bikin males madrid bantai sama hakyung putus 
94,2022-03-20 23:43:52,@Dennysiregar7 @kumparan Harusnya jawaben dg data saja lah...GP Indonesia suskes..lalu hasilnya yg buat masyarakat sekitar KEK Mandalika apa...gitu saja lo..kan pinter katanya sampean,prasetyoNL,harus jawaben data saja indonesia suskes lalu hasil buat masyarakat sekitar mandalika gitu saja pinter kata sampean
95,2022-03-20 23:43:43,Penonton MotoGP Mandalika Terlantar Hingga Tengah Malam Karena Tak Ada Bus Jemputan  https://t.co/mLSi4wcd24,riaunewsmedia,tonton motogp mandalika lantar hingga tengah malam karena jemput
96,2022-03-20 23:43:35,@aniesmania Ahirnya studi banding ke mandalika,cakace90125,ahirnya studi banding mandalika
97,2022-03-20 23:43:35,Iya pernah dan sering terjadi seorang alim meminta Allah untuk tidak hujan Tapi tidak pernah mengaku bisa berbicara dengan awan seperti mba yg ga jelas asal usulnya yg cari panggung di Mandalika dan hujan atau tidak itu karna izin Allah bukan dupa,PengusikKeras,pernah sering jadi orang alim minta allah untuk tidak hujan tapi tidak pernah aku bisa bicara dengan awan seperti jelas asal usul cari panggung mandalika hujan atau tidak karna izin allah bukan dupa
98,2022-03-20 23:43:25,"Miguel Oliveira, Juara MotoGP 2022 Mandalika, Ternyata Dokter Gigi dan Masih Kuliah S2 Lho! -  https://t.co/n1Bq6qGoVd .......",kalderanews,miguel oliveira juara motogp mandalika nyata dokter gigi masih kuliah
99,2022-03-20 23:43:21,"Miguel Oliveira, Juara MotoGP 2022 Mandalika, Ternyata Dokter Gigi dan Masih Kuliah S2 Lho! -  https://t.co/n1Bq6qGoVd",kalderanews,miguel oliveira juara motogp mandalika nyata dokter gigi masih kuliah
100,2022-03-20 23:43:20,@gadisjanuarii Hujan di mandalika baiknya dipindah dimedan aja yakan.,inggridmuthia,hujan mandalika baik pindah medan yakan
101,2022-03-20 23:43:07,Presiden Jokowi berikan trofi kepada para pemenang Motogp Mandalika. #SemuaDemiindonesiaMaju  https://t.co/qQ8nkvG7OV  https://t.co/fdgMaXoR87,NoviRoose,presiden jokowi ikan trofi kepada para menang motogp mandalika semuademiindonesiamaju
102,2022-03-20 23:42:42,"@VIVAcoid kode alam kehancuran negara, si kurus rakus ngebet 3 periode, setelah hambur2kan uang 2.5T UTK mandalika demi 3 periode",sinyo_adhie,kode alam hancur negara kurus rakus ngebet periode telah hambur uang mandalika demi periode
103,2022-03-20 23:42:34,@GOAL_ID Bagai mandalika tanpa pawang,afif_mukti,bagai mandalika tanpa pawang
104,2022-03-20 23:42:28,@si_heulang Keren @ridwankamil membawa produk lokal untuk mendunia melalui motogp mandalika sebagai merchandise,dani_ardiani,keren bawa produk lokal untuk dunia lalu motogp mandalika bagai merchandise
105,2022-03-20 23:41:41,"@lucywiryono Kak Lucy bisa gak musim depan penyelenggaraan GP Mandalika di pindahkan ke puncak musim panas, supaya tidak terganggu karna hujan.",Motogp2007Andre,lucy bisa musim depan selenggara mandalika pindah puncak musim panas supaya tidak ganggu karna hujan
106,2022-03-20 23:41:40,"Menteri BUMN Erick Thohir : MotoGP Mandalika Sukses,Kesempatan Kita Kuatkan Brand Pariwisata Indonesia di mata Dunia. . . . Wonderful Indonesia...!  @erickthohir  #DenganETMerdekaBerdaulat  https://t.co/eDCKwHxzCi",CryptoKuta,menteri bumn erick thohir motogp mandalika sukses sempat kita kuat brand pariwisata indonesia mata dunia wonderful indonesia denganetmerdekaberdaulat
107,2022-03-20 23:41:34,@Rizmoella @Syarif_Lubis_ @ando_lan @MotoGP Brti barus di pindah ke mandalika kampungmu..biar nitijen ga heboh,agus_wid21,brti barus pindah mandalika kampung biar nitijen heboh
108,2022-03-20 23:41:33,Coba tahun depan Lombok bangun jalur kereta api..mayan buat ngatasin macet dan problem beginian. Penonton bisa ke mandalika naik KRL,BiLLYKHAERUDIN,coba tahun depan lombok bangun jalur kereta mayan buat ngatasin macet problem begini tonton bisa mandalika naik
109,2022-03-20 23:41:25,Presiden Jokowi berikan trofi kepada para pemenang Motogp Mandalika. #SemuaDemiindonesiaMaju  https://t.co/b6rGpo7K5S,nvroost,presiden jokowi ikan trofi kepada para menang motogp mandalika semuademiindonesiamaju
110,2022-03-20 23:41:20,"Pada sibuk nyinyir mandalika. Katanya sepi, musyrik Dan menghambur2kan uang. Semua ini bisa terjadi Karena mereka ga nonton langsung hahahha",ayahsadzy,pada sibuk nyinyir mandalika kata sepi musyrik hambur uang semua bisa jadi karena mereka nonton langsung hahahha
111,2022-03-20 23:41:18,"Pawang hujan di Mandalika bisa gak ya mindahin hujannya ke rusia dan ukraina, biar disana hujan trus mrk jd mager, akhirnya bikin indomie smbil nntn netflix aja, gausah perang2.",Kinsriv,pawang hujan mandalika bisa mindahin hujan rusia ukraina biar sana hujan trus mager akhir bikin indomie smbil nntn netflix gausah perang
112,2022-03-20 23:41:06,"Kadroen jelas streslah. MotoGP Mandalika sukses, mereka berharap Formula E lebih sukses lagi. Bola panas ada di kadroen sekarang...wkwkwk.",BilanganGanjil,kadroen jelas stres motogp mandalika sukses mereka harap formula lebih sukses lagi bola panas kadroen sekarang wkwkwk
113,2022-03-20 23:40:53,gara gara hujan buangan dari Mandalika  https://t.co/6EfZbNRanB,adnadante,gara gara hujan buang dari mandalika
114,2022-03-20 23:40:44,"Ini Dia! Sosok Pawang Hujan yang Viral di MotoGP Mandalika, Ternyata...  https://t.co/p9skd6y5Er",WargaJurnal,sosok pawang hujan yang viral motogp mandalika nyata
115,2022-03-20 23:40:43,@Mdy_Asmara1701 Wahhh kesimpulannya yang selama ini sinis dan nyinyir sama Mandalika ternyata penggemar MotoGP juga dan diem2 nonton.  Ehh ketemu dehhh …,gathoe18,wahhh simpul yang lama sinis nyinyir sama mandalika nyata gemar motogp juga diem nonton ketemu dehhh
116,2022-03-20 23:40:37,"@KetutWicaksana Di Mandalika sudah memakai teknologi modifikasi cuaca dan sudah dibawa sama TNI Angkatan Udara. Ini baru bisa diakui karena kerjanya logis. Lah pawang hujan sudah caranya ga jelas malah ngundang tertawaan 1 tribun, ya kali kearifan lokal ditertawakan gitu?",adnbayu,mandalika sudah pakai teknologi modifikasi cuaca sudah bawa sama angkat udara baru bisa aku karena kerja logis pawang hujan sudah cara jelas malah ngundang tertawa tribun kali arif lokal tertawa gitu
117,2022-03-20 23:40:33,"@Kimansu3 @JohanIs98415847 Setiap manusia mempunyai Talent, Keyakinan msg msg...Keyakinan berhub dgn ""gelombang""...yg sampai pd Sang Kuasa melalui Doa yg baik..maka terjadilah menurut keyakinannya.. Trimakasih Ibu Roro..engkau sdh membantu kelancaran MotoGP MANDALIKA-INDONESIA.",DBahareksa,tiap manusia punya talent yakin yakin berhub gelombang sampai sang kuasa lalu baik maka jadi turut yakin trimakasih roro engkau bantu lancar motogp mandalika indonesia
118,2022-03-20 23:40:26,"Ya, mungkin yg agak kelewatan adalah mempertontonkan itu di publik dan memberi spotlight, well... maybe that's kind of marketing gimmick to make GP Mandalika has a unique and memorable things... IDK:)))",botsosani,mungkin agak lewat adalah tonton publik beri spotlight well maybe that kind marketing gimmick make mandalika unique memorable things
119,2022-03-20 23:40:25,"ANIES &amp; Pawang Pawang hujan di Mandalika, sama2 mencuri perhatian para penonton.   Yang satu diharapkan jadi presiden, yang pawang hujan mengharapkan untuk tidak jadi hujan.  Mari kita menikmati Indonesia ini dengan penuh keberagaman.  https://t.co/H2ThNLqyzw",Ozil855282201,anies pawang pawang hujan mandalika sama curi perhati para tonton yang satu harap jadi presiden yang pawang hujan harap untuk tidak jadi hujan mari kita nikmat indonesia dengan penuh agam
120,2022-03-20 23:40:24,"Motor GP Mandalika di Lombok NTT Sukses Besar mengharumkan Indonesia❤️tercinta di Dunia, terima  kasih Presiden RI ke 7 Bapak Joko Widodo  Masyarakat NTB Lombok Ibu pintar dari Bali yg Berkat Tuhan dapat mengatasi Hujan dan Pembalap Dunia &amp; Indonesia bersama Tim MERDEKA🤟👍🙏🇮🇩.",ruhutsitompul,motor mandalika lombok sukses besar harum indonesia cinta dunia terima kasih presiden bapak joko widodo masyarakat lombok pintar dari bal berkat tuhan dapat atas hujan balap dunia indonesia sama merdeka
121,2022-03-20 23:40:01,Presiden Jokowi Apresiasi Masyarakat dan Penyelenggara MotoGP Mandalika  https://t.co/9BVi5ehu36,mediapelangi1,presiden jokowi apresiasi masyarakat selenggara motogp mandalika
122,2022-03-20 23:39:51,Presiden apresiasi Masyarakat hingga penyelenggara MotoGP Mandalika #SemuaDemiindonesiaMaju  https://t.co/C0Z2Gp4fER,Andrewwstuck,presiden apresiasi masyarakat hingga selenggara motogp mandalika semuademiindonesiamaju
123,2022-03-20 23:39:39,"*gue nunjukin video pawang hujan di Mandalika  Temen: ""ngga usah percaya gituan, syirik namanya. Eh btw zodiak lu apaan?""  *Lah?",danang_wijaya_0,nunjukin video pawang hujan mandalika temen ngga usah percaya gituan syirik nama zodiak apa
124,2022-03-20 23:39:18,@antoni11724 @HermanWSutisna1 @dapitnih Pertanyaan yg blm dijawab: 👇🏼 Agama apa yg ada ritual pawang hujan seperti di Mandalika itu?,ksatria_kelam,tanya jawab agama ritual pawang hujan seperti mandalika
125,2022-03-20 23:39:13,"@snogthenbite Sabar kisanak, ojo nganti aji2mu metu. Aku fokus kadrun turu karo kukur2 manuk, sing podo isin kuwi mergo ora komanan bathi, padahal ekonomi Mandalika iso munggah, gairah pariwisata munggah, produk lokal munggah, sing mudun ming uteke kadrun.",yovi_ix,sabar kisanak nganti aji metu fokus kadrun turu karo kukur manuk sing podo isin kuwi mergo koman bathi padahal ekonomi mandalika munggah gairah pariwisata munggah produk lokal munggah sing mudun ming uteke kadrun
126,2022-03-20 23:38:37,Jokowi serahkan trofi juara MotoGP Mandalika 2022 #SemuaDemiindonesiaMaju  https://t.co/SFmIptwGK3,Rizalcutyy,jokowi serah trofi juara motogp mandalika semuademiindonesiamaju
127,2022-03-20 23:38:04,Profil dan Biodata Lengkap Rara Istiati Wulandari Yang Menjadi Pawang Hujan Di MotoGP Mandalika 2022  https://t.co/JoX7ILfkIS #beritaterkini #infoterkini #BeritaViral,MJabodetabekCom,profil biodata lengkap rara istiati wulandari yang jadi pawang hujan motogp mandalika beritaterkini infoterkini beritaviral
128,2022-03-20 23:37:45,@DeyanJuna @ChusnulCh__ Ada kah yg bisa dibanggakan slain mandalika nul?,ovietbae,bisa bangga slain mandalika
129,2022-03-20 23:37:41,@bangzul_ntb Penonton  MotoGP Mandalika sampek meluber. @korantempo jdikan ini berita dong.,Luthfi_nashrul,tonton motogp mandalika sampek luber jdikan berita dong
130,2022-03-20 23:37:14,Presiden Jokowi Naik ke podium untuk menyerahkan trofi MotoGP Mandalika kemarin #SemuaDemiindonesiaMaju  https://t.co/RlRTqXEOkf,yourmineyaJ,presiden jokowi naik podium untuk serah trofi motogp mandalika kemarin semuademiindonesiamaju
131,2022-03-20 23:37:05,"""bangke mandalika, belokannya kenceng banget dah. tapi gapapa si, seneng gue jaipongan..."" ujar marquez saat di wawancandai oleh cing abdel",iHeriartooo,bangke mandalika belok kenceng banget tapi gapapa neng jaipong ujar marquez saat wawancandai oleh cing abdel
132,2022-03-20 23:36:47,"Gelaran MotoGP di Sirkuit Internasional Pertamina Mandalika memberikan dampak ekonomi dalam skala lokal dan nasional. Sektor pariwisata, transportasi, infrastruktur, dan tenaga kerja meningkat signifikan pada ajang itu. #Olahraga  https://t.co/YF1kgSwVb6",AuisGrand,gelar motogp sirkuit internasional pertamina mandalika beri dampak ekonomi dalam skala lokal nasional sektor pariwisata transportasi infrastruktur tenaga kerja tingkat signifikan pada ajang olahraga
133,2022-03-20 23:35:04,"Kekacauan di Sirkuit Mandalika Setelah Balap MotoGP, Penonton Pilih Jalan hingga Nyaris 1 Jam  https://t.co/spnT2xj3rB",pikiran_rakyat,kacau sirkuit mandalika telah balap motogp tonton pilih jalan hingga nyaris
134,2022-03-20 23:34:50,@ChusnulCh__ Selesai motogp ... mandalika di gunakan untuk apa ya?,Basukiraffi1,selesai motogp mandalika guna untuk
135,2022-03-20 23:34:47,"Setelah Mandalika beres, kasus covid kayanya bakal naik lagi nih, apalg menjelang puasa dan lebaran. #Cenayangaja",aamiudik,telah mandalika beres kasus covid kaya bakal naik lagi apalg jelang puasa lebaran cenayangaja
136,2022-03-20 23:34:36,@idextratime @HRC_MotoGP Yawllloh padahal semangat bgt buat ikut balapan di mandalika,AmandaLuthfi5,yawllloh padahal semangat buat ikut balap mandalika
137,2022-03-20 23:34:30,"kenapa pawang hujan di mandalika gagal? karena diumumin, sok hebat otomatis pawang2 lain ngerjain rame mereka rame2 ngundang hujan hahahaha maka gagal total dan justru hujan deras hahahah KAPOK!",zuxylau,kenapa pawang hujan mandalika gagal karena diumumin hebat otomatis pawang lain ngerjain rame mereka rame ngundang hujan hahahaha maka gagal total justru hujan deras hahahah kapok
138,2022-03-20 23:34:19,Pawang  hujan lokal gagal disirkuit Mandalika padahal itu event internasional. Harusnya gunakan pawang hujan import dari China,batusangkak,pawang hujan lokal gagal sirkuit mandalika padahal event internasional harus guna pawang hujan import dari china
139,2022-03-20 23:34:18,Yg waktu itu ngomong motogp mandalika gak bakal kejadian mana ya skr?,hwhardana,waktu ngomong motogp mandalika bakal jadi mana
140,2022-03-20 23:34:08,"Bnyak yg komen negatif ttng pawang hujan, dan yg komen negatif gw pstikan gk ada di sirkuit mandalika. Seandainya mrka ada disini pasti mrka bkalan trdiam. Hujan dgn petir menggelegar bs mereda. Entah knpa mrka sngat malu skali membanggakan negerinya sendiri. Heran. #IndonesiaGP  https://t.co/uTOOaaMtDL",prabawananda,bnyak komen negatif ttng pawang hujan komen negatif pstikan sirkuit mandalika anda mrka sini pasti mrka bkalan trdiam hujan petir gelegar reda entah knpa mrka sngat malu skali bangga negeri sendiri heran indonesiagp
141,2022-03-20 23:34:03,Dorna apresiasi kesigapan Basarnas evakuasi pembalap MotoGP Mandalika  https://t.co/eslnkixNmm,ElshintaDotcom,dorna apresiasi sigap basarnas evakuasi balap motogp mandalika
142,2022-03-20 23:32:53,"@Nisaa_C_Almeer Kenapa praktek pawang hujan di mayoritas penduduk muslim didunia pada pagelaran event motor gp mandalika yang islam mengajarkan tauhid,, belum ada ulama yang memberi fatwa,, apakah praktek pawag hujan  itu benar menurut agama Islam?",SuryaAj81671816,kenapa praktek pawang hujan mayoritas duduk muslim dunia pada pagelaran event motor mandalika yang islam ajar tauhid belum ulama yang beri fatwa apakah praktek pawag hujan benar turut agama islam
143,2022-03-20 23:32:47,@Belok_dong Selamat dan sukses promosi pawang hujan ke seluruh dunia di sirkuit Mandalika. Siapa tahu ada pesanan dari luar negeri untuk event-event lainnya untuk mengurangi pengangguran dan menambah pemasukan devisa.,mattdilaga,selamat sukses promosi pawang hujan seluruh dunia sirkuit mandalika siapa tahu pesan dari luar negeri untuk event event lain untuk kurang anggur tambah pasu devisa
144,2022-03-20 23:32:43,@InfoBalademil @ridwankamil Keren @ridwankamil membawa produk lokal untuk mendunia melalui motogp mandalika sebagai merchandise,dani_ardiani,keren bawa produk lokal untuk dunia lalu motogp mandalika bagai merchandise
145,2022-03-20 23:32:36,Keren @ridwankamil membawa produk lokal untuk mendunia melalui motogp mandalika sebagai merchandise,dani_ardiani,keren bawa produk lokal untuk dunia lalu motogp mandalika bagai merchandise
146,2022-03-20 23:32:30,@si_heulang @ridwankamil Keren @ridwankamil membawa produk lokal untuk mendunia melalui motogp mandalika sebagai merchandise,dani_ardiani,keren bawa produk lokal untuk dunia lalu motogp mandalika bagai merchandise
147,2022-03-20 23:32:26,@detikcom Selain itu juga karena bapak Jokowi orang baik. Orang baik selalu dilindungi Allah. Sehingga perhelatan ajang balap dunia MotoGP di Mandalika bisa berjalan lancar dan sukses. Sirkuit juga cepat dibersihkan dari basah akibat hujan. Good job dan bangga dengan bapak Presiden kita.,bagoesz,selain juga karena bapak jokowi orang baik orang baik selalu lindung allah sehingga helat ajang balap dunia motogp mandalika bisa jalan lancar sukses sirkuit juga cepat bersih dari basah akibat hujan good bangga dengan bapak presiden kita
148,2022-03-20 23:32:15,Rara Sang Pawang Blak-blakan Ungkap Penyebab Hujan Petir di Mandalika : Saya Berhasil Kendalikan    https://t.co/Qcr3t3u70K lewat @tribunnews,Tribun_Bogor,rara sang pawang blak blakan ungkap sebab hujan petir mandalika saya hasil kendali lewat
